distance,day,hour,timestamp
2.6854460303300627,23,16,2015-09-23 16:00:00
2.6309803921568626,23,17,2015-09-23 17:00:00
2.5981441876509144,23,18,2015-09-23 18:00:00
2.6565777465777467,23,19,2015-09-23 19:00:00
2.720389321468298,23,20,2015-09-23 20:00:00
3.0909972408356325,23,21,2015-09-23 21:00:00
3.133972545757072,23,22,2015-09-23 22:00:00
2.9701598062953996,23,23,2015-09-23 23:00:00
2.9942471769134253,24,0,2015-09-24 00:00:00
2.8546374045801524,24,1,2015-09-24 01:00:00
2.947034277198212,24,2,2015-09-24 02:00:00
3.110054844606947,24,3,2015-09-24 03:00:00
3.7666369710467706,24,4,2015-09-24 04:00:00
4.225659824046922,24,5,2015-09-24 05:00:00
4.245269645608629,24,6,2015-09-24 06:00:00
3.200551782682513,24,7,2015-09-24 07:00:00
2.9331639344262297,24,8,2015-09-24 08:00:00
2.9239526505404014,24,9,2015-09-24 09:00:00
3.090539568345324,24,10,2015-09-24 10:00:00
2.950214782059381,24,11,2015-09-24 11:00:00
2.9133054662379423,24,12,2015-09-24 12:00:00
2.767973484848485,24,13,2015-09-24 13:00:00
3.0780011520737327,24,14,2015-09-24 14:00:00
2.834109518935517,24,15,2015-09-24 15:00:00
2.7655399061032866,24,16,2015-09-24 16:00:00
2.526884735202492,24,17,2015-09-24 17:00:00
2.5043876080691643,24,18,2015-09-24 18:00:00
2.5915874730021597,24,19,2015-09-24 19:00:00
2.7903063130369814,24,20,2015-09-24 20:00:00
2.8782253404869995,24,21,2015-09-24 21:00:00
3.1072608695652173,24,22,2015-09-24 22:00:00
2.933866729235101,24,23,2015-09-24 23:00:00
2.9830910131654265,25,0,2015-09-25 00:00:00
3.000749235474006,25,1,2015-09-25 01:00:00
3.0548901734104046,25,2,2015-09-25 02:00:00
3.0987741935483877,25,3,2015-09-25 03:00:00
3.4813772455089818,25,4,2015-09-25 04:00:00
5.11833734939759,25,5,2015-09-25 05:00:00
4.039747793190416,25,6,2015-09-25 06:00:00
2.97822457378013,25,7,2015-09-25 07:00:00
2.853914007092199,25,8,2015-09-25 08:00:00
2.6364163372859024,25,9,2015-09-25 09:00:00
2.804686858316222,25,10,2015-09-25 10:00:00
2.811776425013835,25,11,2015-09-25 11:00:00
2.808786828422877,25,12,2015-09-25 12:00:00
2.8661794582392774,25,13,2015-09-25 13:00:00
2.7287439186200797,25,14,2015-09-25 14:00:00
2.6852540370224496,25,15,2015-09-25 15:00:00
2.760199203187251,25,16,2015-09-25 16:00:00
2.498460397508158,25,17,2015-09-25 17:00:00
2.509851586489253,25,18,2015-09-25 18:00:00
2.5411097225693577,25,19,2015-09-25 19:00:00
2.6149429037520386,25,20,2015-09-25 20:00:00
2.8492758253461132,25,21,2015-09-25 21:00:00
2.9566483516483517,25,22,2015-09-25 22:00:00
3.0658298602598677,25,23,2015-09-25 23:00:00
2.952151930894309,26,0,2015-09-26 00:00:00
3.100084745762712,26,1,2015-09-26 01:00:00
3.2265007112375526,26,2,2015-09-26 02:00:00
3.291892353695002,26,3,2015-09-26 03:00:00
3.482483621203097,26,4,2015-09-26 04:00:00
3.72352526439483,26,5,2015-09-26 05:00:00
4.1913575268817205,26,6,2015-09-26 06:00:00
3.93055737704918,26,7,2015-09-26 07:00:00
3.5332710280373827,26,8,2015-09-26 08:00:00
3.2134241019698724,26,9,2015-09-26 09:00:00
2.906223880597015,26,10,2015-09-26 10:00:00
3.027922794117647,26,11,2015-09-26 11:00:00
2.988983688833124,26,12,2015-09-26 12:00:00
2.8423319838056678,26,13,2015-09-26 13:00:00
2.939339373348433,26,14,2015-09-26 14:00:00
2.825443166441137,26,15,2015-09-26 15:00:00
2.9220825147347744,26,16,2015-09-26 16:00:00
2.861162524992859,26,17,2015-09-26 17:00:00
2.9043589743589737,26,18,2015-09-26 18:00:00
2.9179610951008645,26,19,2015-09-26 19:00:00
2.8408883826879268,26,20,2015-09-26 20:00:00
2.945917782026769,26,21,2015-09-26 21:00:00
3.210853169926939,26,22,2015-09-26 22:00:00
3.2258077898133206,26,23,2015-09-26 23:00:00
3.150796878694727,27,0,2015-09-27 00:00:00
3.2042794871794866,27,1,2015-09-27 01:00:00
3.233626865671642,27,2,2015-09-27 02:00:00
3.654669437098602,27,3,2015-09-27 03:00:00
3.4859402985074626,27,4,2015-09-27 04:00:00
3.7214545454545456,27,5,2015-09-27 05:00:00
4.263665338645418,27,6,2015-09-27 06:00:00
4.23775641025641,27,7,2015-09-27 07:00:00
3.855626943005181,27,8,2015-09-27 08:00:00
3.4821225382932166,27,9,2015-09-27 09:00:00
3.1606122448979592,27,10,2015-09-27 10:00:00
3.1404350051177072,27,11,2015-09-27 11:00:00
3.132262401483542,27,12,2015-09-27 12:00:00
2.991529411764706,27,13,2015-09-27 13:00:00
3.080474945533769,27,14,2015-09-27 14:00:00
3.051061879297173,27,15,2015-09-27 15:00:00
3.042565765765766,27,16,2015-09-27 16:00:00
2.997257281553398,27,17,2015-09-27 17:00:00
3.0089669007021063,27,18,2015-09-27 18:00:00
2.9321294718909714,27,19,2015-09-27 19:00:00
2.8911691259931893,27,20,2015-09-27 20:00:00
2.877275733774287,27,21,2015-09-27 21:00:00
3.149764655541292,27,22,2015-09-27 22:00:00
2.9965015321756896,27,23,2015-09-27 23:00:00
2.952,28,0,2015-09-28 00:00:00
2.8969803063457333,28,1,2015-09-28 01:00:00
2.810209677419355,28,2,2015-09-28 02:00:00
3.041266666666667,28,3,2015-09-28 03:00:00
3.851405940594059,28,4,2015-09-28 04:00:00
4.430279569892473,28,5,2015-09-28 05:00:00
4.1420822622107965,28,6,2015-09-28 06:00:00
3.1746771476698488,28,7,2015-09-28 07:00:00
2.9056811594202894,28,8,2015-09-28 08:00:00
2.895537403267412,28,9,2015-09-28 09:00:00
2.986886010362694,28,10,2015-09-28 10:00:00
2.8704310344827584,28,11,2015-09-28 11:00:00
2.9205688282138795,28,12,2015-09-28 12:00:00
2.9873000000000003,28,13,2015-09-28 13:00:00
2.8081022615535893,28,14,2015-09-28 14:00:00
2.771567739012234,28,15,2015-09-28 15:00:00
2.5924204099433057,28,16,2015-09-28 16:00:00
2.6155637065637065,28,17,2015-09-28 17:00:00
2.49698935805012,28,18,2015-09-28 18:00:00
2.5782611756423797,28,19,2015-09-28 19:00:00
2.835452640402347,28,20,2015-09-28 20:00:00
3.0021727147450616,28,21,2015-09-28 21:00:00
2.9257889182058046,28,22,2015-09-28 22:00:00
2.9914553686934022,28,23,2015-09-28 23:00:00
2.8842204995693366,29,0,2015-09-29 00:00:00
2.7582797029702975,29,1,2015-09-29 01:00:00
2.62496,29,2,2015-09-29 02:00:00
2.7375852272727275,29,3,2015-09-29 03:00:00
3.880367454068242,29,4,2015-09-29 04:00:00
4.253316062176165,29,5,2015-09-29 05:00:00
3.9642602739726027,29,6,2015-09-29 06:00:00
2.921739631336406,29,7,2015-09-29 07:00:00
2.738493827160494,29,8,2015-09-29 08:00:00
2.810885231316726,29,9,2015-09-29 09:00:00
2.886472408457968,29,10,2015-09-29 10:00:00
2.7889171974522298,29,11,2015-09-29 11:00:00
2.9125420966865834,29,12,2015-09-29 12:00:00
2.9563242642976126,29,13,2015-09-29 13:00:00
2.86810101010101,29,14,2015-09-29 14:00:00
2.756348267117498,29,15,2015-09-29 15:00:00
2.664253760123409,29,16,2015-09-29 16:00:00
2.556182197496523,29,17,2015-09-29 17:00:00
2.4315623987034036,29,18,2015-09-29 18:00:00
2.5401443922095366,29,19,2015-09-29 19:00:00
2.754541816726691,29,20,2015-09-29 20:00:00
2.8333944596176357,29,21,2015-09-29 21:00:00
2.882594834543987,29,22,2015-09-29 22:00:00
2.8263572149344096,29,23,2015-09-29 23:00:00
2.7978193146417443,30,0,2015-09-30 00:00:00
2.471840242669363,30,1,2015-09-30 01:00:00
2.352802450229709,30,2,2015-09-30 02:00:00
2.6865632458233892,30,3,2015-09-30 03:00:00
3.795876010781671,30,4,2015-09-30 04:00:00
4.3892348284960425,30,5,2015-09-30 05:00:00
3.871664482306685,30,6,2015-09-30 06:00:00
2.9287401986408783,30,7,2015-09-30 07:00:00
2.7126368542791055,30,8,2015-09-30 08:00:00
2.786372767857143,30,9,2015-09-30 09:00:00
2.706681494661922,30,10,2015-09-30 10:00:00
2.7170211693548385,30,11,2015-09-30 11:00:00
2.9188668098818478,30,12,2015-09-30 12:00:00
2.7697231270358307,30,13,2015-09-30 13:00:00
2.7072380065207264,30,14,2015-09-30 14:00:00
2.8464282599215003,30,15,2015-09-30 15:00:00
2.745420254202542,30,16,2015-09-30 16:00:00
2.5779662185453294,30,17,2015-09-30 17:00:00
2.5043342350465885,30,18,2015-09-30 18:00:00
2.533674644047258,30,19,2015-09-30 19:00:00
2.5971816930488645,30,20,2015-09-30 20:00:00
2.79692,30,21,2015-09-30 21:00:00
2.9364422277639233,30,22,2015-09-30 22:00:00
3.066461242176216,30,23,2015-09-30 23:00:00
